Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
AXL	AXL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	86	8%
AKT1	AKT1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
FGFR1OP2	FGFR1OP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
INPPL1	INPPL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
CACNA1C	CACNA1C: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	84	8%
PRKCQ	PRKCQ: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	84	8%
SYK	SYK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	80	7%
DGKG	DGKG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	79	7%
ITPR2	ITPR2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	79	7%
ZMYM2	ZMYM2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	79	7%
ANXA1	ANXA1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
KDR	KDR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
FGF20	FGF20: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
ITPR1	ITPR1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
FRS2	FRS2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
BCR	BCR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
CEP43	CEP43: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	75	7%
KIAA0319	KIAA0319: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
CPSF6	CPSF6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
STAM	STAM: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	73	7%
LRRFIP1	LRRFIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
BRK1	BRK1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
PLCG1	PLCG1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
CYFIP1	CYFIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
F8	F8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
KIT	KIT: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	70	6%
CD19	CD19: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	68	6%
BTC	BTC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	67	6%
VEGFA	VEGFA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	67	6%
VAV3	VAV3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	67	6%
HYLS1	HYLS1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	67	6%
WASF1	WASF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	66	6%
VWF	VWF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	66	6%
FGF6	FGF6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	66	6%
FGFR2	FGFR2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	66	6%
MYO18A	MYO18A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	65	6%
PIP4K2C	PIP4K2C: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	65	6%
DVL2	DVL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	64	6%
THBS1	THBS1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	64	6%
PRKCB	PRKCB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	64	6%
NRG3	NRG3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	64	6%
CBL	CBL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	63	6%
ICE2	ICE2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	63	6%
IRAK1	IRAK1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	63	6%
PRKCG	PRKCG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	62	6%
DVL1	DVL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	62	6%
PROCR	PROCR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	61	6%
INPP5A	INPP5A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	61	6%
YES1	YES1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	60	5%
CCL3	CCL3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	60	5%
USF2	USF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	60	5%
NTRK3	NTRK3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	59	5%
DAGLB	DAGLB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	59	5%
C1S	C1S: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	59	5%
IRS2	IRS2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	59	5%
CLEC1B	CLEC1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	59	5%
PIK3CB	PIK3CB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
AHSG	AHSG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
PLCZ1	PLCZ1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
LAT	LAT: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
NTF3	NTF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
DAGLA	DAGLA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	58	5%
SNAP91	SNAP91: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
PFN1	PFN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
FGFR4	FGFR4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
ITPR3	ITPR3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
DPP4	DPP4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
FGF10	FGF10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
PLCB1	PLCB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	57	5%
PLCB4	PLCB4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	56	5%
DGKB	DGKB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	56	5%
KLRC2	KLRC2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	56	5%
PIK3R4	PIK3R4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	55	5%
ERG28	ERG28: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	55	5%
ITPKC	ITPKC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	55	5%
CD22	CD22: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	54	5%
TICAM1	TICAM1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	54	5%
SOS1	SOS1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
EREG	EREG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
EPO	EPO: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
ABI2	ABI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
LCK	LCK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
DGKH	DGKH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
STRN	STRN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
PLCH1	PLCH1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	53	5%
PIP5K1C	PIP5K1C: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	52	5%
GNAO1	GNAO1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	52	5%
WASF3	WASF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	52	5%
KLRD1	KLRD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	52	5%
TRPC4	TRPC4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	52	5%
SH3KBP1	SH3KBP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	51	5%
CLTCL1	CLTCL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	51	5%
LDLR	LDLR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	51	5%
NCKAP1	NCKAP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	51	5%
PRKCD	PRKCD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	51	5%
PDGFA	PDGFA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
WASF2	WASF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
CACNA1D	CACNA1D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
FGF9	FGF9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
TRPC1	TRPC1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
TNS3	TNS3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
PLCG2	PLCG2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
FLT3LG	FLT3LG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	50	5%
PDGFB	PDGFB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	49	4%
EPGN	EPGN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	49	4%
SYT8	SYT8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	49	4%
PLCB2	PLCB2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	49	4%
PLCB3	PLCB3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	49	4%
NECAP2	NECAP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
TF	TF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
ABI1	ABI1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
ELMO1	ELMO1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
KITLG	KITLG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
KL	KL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
INPP5B	INPP5B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
IL33	IL33: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	48	4%
SNRPF	SNRPF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
CRMP1	CRMP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
EEF1A1	EEF1A1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
PLCD1	PLCD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
HCK	HCK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
CACNB2	CACNB2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
TRPC6	TRPC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
BLNK	BLNK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	47	4%
FNBP1	FNBP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	46	4%
DGKD	DGKD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	46	4%
DGKI	DGKI: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	46	4%
GPR183	GPR183: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	46	4%
KISS1R	KISS1R: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	46	4%
OCRL	OCRL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
STON1	STON1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
CALM1	CALM1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
RGS6	RGS6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
CYFIP2	CYFIP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
IRAK4	IRAK4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
FGG	FGG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
GRIK3	GRIK3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	45	4%
KLK3	KLK3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
ATF2	ATF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
PIP4K2A	PIP4K2A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
FGF18	FGF18: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
TRIM24	TRIM24: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
TREM2	TREM2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	44	4%
AVPR2	AVPR2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
REPS2	REPS2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
STAM2	STAM2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
CD79A	CD79A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
CACNB3	CACNB3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
NRG2	NRG2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
NRG4	NRG4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
FGB	FGB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
TRPC3	TRPC3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
PIK3CD	PIK3CD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
TRPC7	TRPC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	43	4%
PTPN11	PTPN11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
SYNJ1	SYNJ1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
PIK3R3	PIK3R3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
PRKCE	PRKCE: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
DGKQ	DGKQ: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
DAPP1	DAPP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
GAB1	GAB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	42	4%
TLE1	TLE1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
VAV2	VAV2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
PDGFRB	PDGFRB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
TRPC5	TRPC5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
RASGRP3	RASGRP3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
TEC	TEC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
C1R	C1R: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	41	4%
AMPH	AMPH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
AVP	AVP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
SGIP1	SGIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
GNAI2	GNAI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
BDNF	BDNF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
PLCH2	PLCH2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	40	4%
MYD88	MYD88: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	39	4%
BTK	BTK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	39	4%
PIK3R5	PIK3R5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	39	4%
PDGFRA	PDGFRA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	39	4%
EPOR	EPOR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	39	4%
PACSIN3	PACSIN3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	38	3%
RASGRP1	RASGRP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	38	3%
